0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.301655761718750082e+00,9.562763671874999760e-01,-4.088843383789062536e-01
3.301513916015625050e+00,9.563134765624999867e-01,-4.087931213378906414e-01
3.301445556640624890e+00,9.562514038085937473e-01,-4.086974487304687598e-01
3.301617431640624822e+00,9.562939453125000044e-01,-4.088831176757812269e-01
3.301553222656250064e+00,9.564256591796874707e-01,-4.088312683105468914e-01
3.301636962890624805e+00,9.563879394531249467e-01,-4.088505249023437482e-01
3.301501953124999833e+00,9.563097534179687553e-01,-4.087946777343750004e-01
3.301516601562500153e+00,9.563324584960937180e-01,-4.087630004882812362e-01
3.301561035156249879e+00,9.562517089843749485e-01,-4.087998962402343839e-01
3.301600097656249844e+00,9.562614135742187882e-01,-4.088623046875000111e-01
3.301541992187499996e+00,9.563363647460937367e-01,-4.087975158691406485e-01
3.301611572265624961e+00,9.562767333984375506e-01,-4.088655700683593852e-01
3.301530273437499829e+00,9.562697143554687029e-01,-4.087616577148437402e-01
3.301508056640625188e+00,9.562186279296874813e-01,-4.087688903808593954e-01
3.301699951171875203e+00,9.564464111328124796e-01,-4.089576721191406361e-01
3.301490478515625160e+00,9.563950805664062083e-01,-4.087799987792968825e-01
3.301539550781249943e+00,9.563798217773437083e-01,-4.088117980957031161e-01
3.301555175781250018e+00,9.563140258789062376e-01,-4.087895812988281419e-01
3.301567871093749940e+00,9.564132690429687500e-01,-4.088290405273437567e-01
3.301497314453125220e+00,9.563602905273437260e-01,-4.087767333984375084e-01
3.301531005859374979e+00,9.562643432617187189e-01,-4.087969360351562664e-01
3.301538330078125139e+00,9.562594604492187234e-01,-4.087951049804687265e-01
3.301489746093750011e+00,9.561535034179687864e-01,-4.087719726562499822e-01
3.301511962890625096e+00,9.562260742187500551e-01,-4.087664794921874734e-01
3.301617187500000217e+00,9.563844604492187651e-01,-4.088762207031250151e-01
3.301586425781250167e+00,9.563555908203125178e-01,-4.088302612304687278e-01
3.301465332031249922e+00,9.562883300781249707e-01,-4.087324523925781050e-01
3.301614257812500064e+00,9.563330688476562313e-01,-4.088720092773437398e-01
3.301496582031250071e+00,9.561801147460937678e-01,-4.087617187500000027e-01
3.301612304687500110e+00,9.563134765624999867e-01,-4.088883056640624791e-01
3.301427490234375206e+00,9.563189086914062331e-01,-4.087070007324218879e-01
