5.040999999999999659e+01
4.992999999999999972e+01
5.082999999999999829e+01
5.103000000000000114e+01
4.977000000000000313e+01
4.960000000000000142e+01
5.103000000000000114e+01
5.082999999999999829e+01
5.192000000000000171e+01
5.121999999999999886e+01
5.132999999999999829e+01
5.197999999999999687e+01
5.156000000000000227e+01
4.971000000000000085e+01
5.052000000000000313e+01
5.118999999999999773e+01
5.096999999999999886e+01
5.103000000000000114e+01
4.921000000000000085e+01
4.870000000000000284e+01
4.949000000000000199e+01
4.936999999999999744e+01
4.936999999999999744e+01
5.090999999999999659e+01
5.107999999999999829e+01
5.046999999999999886e+01
5.103000000000000114e+01
5.082999999999999829e+01
5.175000000000000000e+01
5.314999999999999858e+01
5.392999999999999972e+01
5.410000000000000142e+01
5.482999999999999829e+01
5.338000000000000256e+01
5.245000000000000284e+01
5.349000000000000199e+01
5.382000000000000028e+01
5.404999999999999716e+01
5.272999999999999687e+01
5.175000000000000000e+01
5.052000000000000313e+01
5.010000000000000142e+01
4.999000000000000199e+01
5.107999999999999829e+01
4.977000000000000313e+01
4.842000000000000171e+01
4.792000000000000171e+01
4.770000000000000284e+01
4.881000000000000227e+01
4.785999999999999943e+01
4.707999999999999829e+01
4.735999999999999943e+01
4.618999999999999773e+01
4.660000000000000142e+01
4.825999999999999801e+01
4.836999999999999744e+01
4.735999999999999943e+01
4.688000000000000256e+01
4.746999999999999886e+01
4.881000000000000227e+01
4.932000000000000028e+01
4.859000000000000341e+01
4.936999999999999744e+01
4.870000000000000284e+01
4.742000000000000171e+01
4.649000000000000199e+01
4.693999999999999773e+01
4.632000000000000028e+01
4.624000000000000199e+01
4.564999999999999858e+01
4.677000000000000313e+01
4.757999999999999829e+01
4.696999999999999886e+01
4.781000000000000227e+01
4.921000000000000085e+01
5.065999999999999659e+01
5.085999999999999943e+01
5.121999999999999886e+01
5.085999999999999943e+01
5.085999999999999943e+01
5.114000000000000057e+01
5.015999999999999659e+01
5.060000000000000142e+01
5.114000000000000057e+01
5.082999999999999829e+01
5.046999999999999886e+01
5.077000000000000313e+01
5.139000000000000057e+01
5.228000000000000114e+01
5.267000000000000171e+01
5.297999999999999687e+01
5.234000000000000341e+01
5.192000000000000171e+01
5.121999999999999886e+01
5.052000000000000313e+01
4.999000000000000199e+01
4.960000000000000142e+01
4.971000000000000085e+01
4.942999999999999972e+01
4.982000000000000028e+01
4.936999999999999744e+01
5.018999999999999773e+01
4.886999999999999744e+01
4.836999999999999744e+01
4.903999999999999915e+01
5.060000000000000142e+01
5.128000000000000114e+01
5.170000000000000284e+01
5.181000000000000227e+01
5.029999999999999716e+01
5.003999999999999915e+01
5.010000000000000142e+01
5.197999999999999687e+01
5.143999999999999773e+01
5.250999999999999801e+01
5.156000000000000227e+01
