0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.847005981445312583e+00,9.282672119140624734e-01,-1.485924682617187631e-01
1.847043090820312594e+00,9.281984252929686985e-01,-1.485901489257812624e-01
1.847085205078125014e+00,9.282269897460937447e-01,-1.485300750732421737e-01
1.847034790039062457e+00,9.281754760742187971e-01,-1.485650939941406123e-01
1.847120483398437596e+00,9.281165771484375382e-01,-1.483521728515624916e-01
1.847091552734374975e+00,9.282931518554687900e-01,-1.485323181152343741e-01
1.847040039062499917e+00,9.281170043945312642e-01,-1.485339202880859300e-01
1.846978637695312564e+00,9.282900390624999609e-01,-1.486817321777343659e-01
1.847045288085937598e+00,9.281219482421875222e-01,-1.485310363769531128e-01
1.847057983398437520e+00,9.281560058593749662e-01,-1.485615997314453096e-01
1.847016113281249927e+00,9.282398681640624538e-01,-1.485727233886718623e-01
1.847034057617187530e+00,9.282377929687499751e-01,-1.485836944580078145e-01
1.847078857421875053e+00,9.281746826171874964e-01,-1.485169372558593770e-01
1.847031127929687599e+00,9.282132568359374725e-01,-1.485588531494140552e-01
1.847045654296874950e+00,9.281918334960937988e-01,-1.486239624023437400e-01
1.846987304687500053e+00,9.282379150390625000e-01,-1.486407775878906268e-01
1.847078002929687601e+00,9.281914062499999618e-01,-1.485357513427734422e-01
1.847039428710937514e+00,9.282520751953124982e-01,-1.485243225097656328e-01
1.847106811523437475e+00,9.281757202148437358e-01,-1.485304565429687584e-01
1.847037597656250085e+00,9.282232055664062509e-01,-1.485837860107421804e-01
1.847056396484374918e+00,9.281832885742187234e-01,-1.485382690429687402e-01
1.846995849609375018e+00,9.282247924804687411e-01,-1.486526641845703212e-01
1.847005615234375009e+00,9.282486572265624680e-01,-1.486280364990234248e-01
1.846981811523437544e+00,9.281811523437499822e-01,-1.486753082275390492e-01
1.846952514648437571e+00,9.282326049804687784e-01,-1.487105407714843786e-01
1.846994750976562516e+00,9.282387084960938006e-01,-1.486916046142578163e-01
1.847042724609375020e+00,9.282293701171875355e-01,-1.485582885742187387e-01
1.847064086914062431e+00,9.281955566406250302e-01,-1.485733032226562444e-01
1.847036010742187484e+00,9.282595825195312234e-01,-1.486147460937499998e-01
1.846997070312500044e+00,9.281741943359375080e-01,-1.486134033203125038e-01
1.847012207031250020e+00,9.282385253906250133e-01,-1.486051330566406370e-01
