0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.922275108285248280e-05,5.188222858123481274e-04,2.708220563363283873e-04
-7.922275108285248280e-05,5.188222858123481274e-04,2.708220563363283873e-04
-7.882917998358607292e-05,5.209552473388612270e-04,2.746905956882983446e-04
-7.882917998358607292e-05,5.209552473388612270e-04,2.746905956882983446e-04
-7.882917998358607292e-05,5.209552473388612270e-04,2.746905956882983446e-04
-7.425697549479082227e-05,5.261251353658735752e-04,2.804237010423094034e-04
-6.301474786596372724e-05,5.308783147484064102e-04,2.857827057596296072e-04
-5.133929153089411557e-05,5.464231944642961025e-04,2.893180644605308771e-04
-4.155535498284734786e-05,5.741633358411490917e-04,2.857438812498003244e-04
-4.331744639785028994e-05,6.683563697151839733e-04,2.870112657546997070e-04
-4.245083255227655172e-05,7.629124447703361511e-04,3.052529064007103443e-04
-3.625420504249632359e-05,8.491844637319445610e-04,3.158264735247939825e-04
-1.153329867520369589e-05,9.422586881555616856e-04,3.290839085821062326e-04
-6.507655052701011300e-05,1.219747238792479038e-03,3.631552390288561583e-04
-1.094308245228603482e-04,1.430656993761658669e-03,3.815309610217809677e-04
-1.293937093578279018e-04,1.704691094346344471e-03,3.757964877877384424e-04
-1.441831700503826141e-04,1.909082988277077675e-03,3.622512158472090960e-04
-2.530261408537626266e-04,-1.225309679284691811e-03,1.601520780241116881e-04
-2.612965472508221865e-04,-9.155497536994516850e-04,1.247732143383473158e-04
-3.375430533196777105e-04,-4.409140092320740223e-04,6.533198757097125053e-05
-2.148242492694407701e-04,-1.085165422409772873e-03,2.863252802853821777e-06
-1.982539688469842076e-04,-3.534898569341748953e-04,-5.128744669491425157e-05
1.735099940560758114e-04,8.480740361846983433e-04,-7.647663005627691746e-05
4.522051603998988867e-04,1.325767487287521362e-03,2.421960380161181092e-05
7.142147514969110489e-04,1.104281982406973839e-03,1.136598657467402518e-04
7.751530501991510391e-04,1.004744088277220726e-03,1.006771562970243394e-04
7.620741962455213070e-04,4.438996256794780493e-04,2.162342425435781479e-04
6.024478352628648281e-04,-6.372953794198110700e-05,3.439690044615417719e-04
7.130642188712954521e-04,-4.963068640790879726e-04,6.579315522685647011e-04
7.065812824293971062e-04,-6.393732037395238876e-04,7.652806234546005726e-04
6.970348185859620571e-04,-7.135804044082760811e-04,8.511401829309761524e-04
6.865723989903926849e-04,-7.293085800483822823e-04,8.907933370210230350e-04
7.410247926600277424e-04,-6.854990497231483459e-04,9.161339839920401573e-04
8.278620662167668343e-04,-6.206789403222501278e-04,9.231285657733678818e-04
8.824166725389659405e-04,-4.724349710159003735e-04,8.573228260502219200e-04
8.731225389055907726e-04,-3.895070112776011229e-04,7.352363318204879761e-04
